date,time,sender,message,source_file,trans
,PM 7:23,선우,교복입고 댕길 때 더보이즈 했는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0057.xml,穿著校服到處跑的時候開始做 THE BOYZ
,PM 7:24,선우,군복 입을 때까지 더보이즈라니,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0057.xml,竟然做到要穿軍服的時候還是 THE BOYZ
,PM 7:24,선우,내 삶이네 이젠,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0057.xml,現在這就是我的人生了
,PM 7:25,선우,생각할 수록 26살 신기해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0057.xml,越想越覺得 26 歲很神奇
,PM 7:26,선우,06년생이 이젠 성인이라니,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0058.xml,06 年生現在竟然成年了
,PM 7:26,선우,거짓말 치지마!!!!!!!!!!!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0058.xml,不要騙人!!!!!!!!!!!
,PM 7:27,선우,꼰대 젤 싫어하는데 점점 시간 조금씩 지날 수록,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0058.xml,我最討厭老害了，但時間一點點過去之後
,PM 7:27,선우,그게 나야,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0058.xml,那個人就是我
,PM 7:27,선우,뚜밥 두밥 두비두밥,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0058.xml,嘟吧嘟吧嘟比嘟吧
,PM 7:29,선우,하난 너야,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0059.xml,其中一個就是你
,PM 7:29,선우,뚜밥두밥 드비두밥,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0059.xml,嘟吧嘟吧 DERBY 嘟吧
,PM 7:29,선우,젊꼰이라는 걸 느끼는 순간은,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0059.xml,感覺自己成了年輕老害的瞬間是
,PM 7:29,선우,내 앞가림이나 잘하면 되는데 자꾸 나보다 어린 친구들에게 조언을 해주고 싶은 병이 생김,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0059.xml,明明顧好自己就好，卻老是得了一種想給比我小的朋友建議的病
,PM 7:30,선우,"내가 조금이라도 겪었던 걸 안 겪게 해주고픈 마음이랄까,,,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0060.xml,"大概是想讓他們不要經歷我多少經歷過的事吧,,,"
,PM 7:30,선우,"내게 조언을 남긴 수많은 어른들의 마음을 이제야 헤아려요,,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0060.xml,"現在才理解那些曾經給我建議的大人們的心情,,"
,PM 7:30,선우,하지만,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0060.xml,但是
,PM 7:31,선우,나처럼 본인이 겪기 전까진,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0060.xml,就像我一樣，在本人親身經歷之前
,PM 7:31,선우,ʕ•ﻌ•ʔฅ말이 귓등으로도 안 들릴 걸 알지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0061.xml,ʕ•ﻌ•ʔฅ話大概連耳邊風都不會聽進去吧
,PM 7:31,선우,엥 애칭 잘 못 나감,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0061.xml,欸，暱稱不小心發錯了
,PM 7:31,선우,니 말이 귓등으로도 안들린다는 게 아니야,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0061.xml,不是說你的話我連耳邊風都不聽
,PM 7:31,선우,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0061.xml,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
,PM 7:31,선우,전송버튼 꾹 누르면 애칭 발사된단 말야,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0062.xml,長按傳送鍵的話暱稱會發射出去啦
,PM 7:31,선우,방금 실수임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0062.xml,剛剛是失誤
,PM 7:32,선우,꾸욱 누르면 애칭이 뿅하고 발사됨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0062.xml,按～～住的話暱稱會啵一下發射出去
,PM 7:32,선우,ʕ•ﻌ•ʔฅ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0062.xml,ʕ•ﻌ•ʔฅ
,PM 7:32,선우,방금도 발사,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0062.xml,剛剛也發射了
,PM 7:32,선우,어쨌든,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0063.xml,總之
,PM 7:32,선우,꼰대 지망생 여러분,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0063.xml,各位老害志願生
,PM 7:32,선우,우리 꼰대 지망생들은 적어도,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0063.xml,我們這些老害志願生至少
,PM 7:33,선우,어린 친구들에게 간섭은 하지 말기로 해요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0063.xml,不要去干涉年輕朋友們吧
,PM 7:33,선우,꼰대도 급이 나뉨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0064.xml,老害也是有分等級的
,PM 7:34,선우,이런 거 하지말라며 간섭하면서 자기가 살아온 삶이 정답인 것처럼 시야를 좁게 만들면 하꼰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0064.xml,一邊干涉說不要做這個、不要做那個，一邊好像自己走過的人生就是正解一樣，讓別人的視野變窄，那就是低階老害
,PM 7:35,선우,내가 이렇게 행동했을 땐 이런 경우도 있더라 하고 예시만 들어주며 하나의 경우의 수만 알려주면 상꼰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0064.xml,當我這樣做的時候，也有這種情況喔，像這樣只舉例告訴對方其中一種可能性的話，就是高階老害
,PM 7:36,선우,지금처럼 예시를 들며 내 생각을 정답인 것처럼 말하는 나는 중꼰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0065.xml,像現在這樣舉例，卻把自己的想法講得像正解一樣的我，就是中階老害
,PM 7:37,선우,"아니 사실 난 누가 어떻게
살든 내 상관은 아닌데",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0065.xml,"不是啦，其實別人要怎麼
生活都不關我的事"
,PM 7:37,선우,그냥 서로 인생 얘기하는 게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0065.xml,只是彼此聊人生故事這件事
,PM 7:37,선우,재미져서 그런 걸 조아해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0065.xml,很好玩，所以我喜歡
,PM 7:37,선우,나만 조아했을라나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0065.xml,不會只有我喜歡吧
,PM 7:38,선우,방금 질문이 있었는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0066.xml,剛剛有個問題
,PM 7:38,선우,누군가를 죽도록 미워해본 적이 있냐고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0066.xml,問我有沒有曾經恨一個人恨到要死
,PM 7:38,선우,흠,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0066.xml,嗯
,PM 7:38,선우,난 없던 것 같아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0066.xml,我好像沒有過
,PM 7:39,선우,있었던 사람 있음?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0066.xml,有人有過嗎？
,PM 7:39,선우,난 근데 싫어하는 사람. 이라는 개념자체그,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0067.xml,但我好像連『討厭的人』這個概念本身
,PM 7:39,선우,가,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0067.xml,都
,PM 7:39,선우,없는 것 같아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0067.xml,沒有欸
,PM 7:39,선우,좋아하는 사람 or 누구세요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0067.xml,喜歡的人 or 你誰啊
,PM 7:39,선우,느낌쓰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0067.xml,大概這種感覺
,PM 7:40,선우,애초에 난 어떤 관계든,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0068.xml,一開始我不管什麼關係
,PM 7:40,선우,애매한 감정을 두고 계산하는 관계는,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0068.xml,那種帶著曖昧情緒又要算計的關係
,PM 7:40,선우,곁에 없는 듯,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0068.xml,好像都不在我身邊
,PM 7:41,선우,모두에게 사랑 받고 싶어서 한 직업인데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0068.xml,這是個想被所有人愛才做的職業
,PM 7:41,선우,오히려,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0069.xml,反而
,PM 7:41,선우,이 일 하면서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0069.xml,做這份工作之後
,PM 7:41,선우,모두에게 사랑 받을 필요 없고 모두에게 좋게 보일 필요 없구나 라는 걸 느꼈어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0069.xml,我感覺到其實沒有必要被所有人愛，也沒有必要讓所有人都覺得我好
,PM 7:41,선우,객관적으로 좋고 나쁘고를 떠나서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0069.xml,先不論客觀上的好與壞
,PM 7:42,선우,그냥 모두의 마음에 쏙 들어야지 라는 마음이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0070.xml,那種『我一定要完全合所有人的心意』的心態
,PM 7:42,선우,병들 수 밖에 없는 마음인 것 같음 시간이 지날 수록,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0070.xml,隨著時間過去，好像就是一種必然會生病的心態
,PM 7:43,선우,내가 좋아하는 사람에게 진심을 다하고 날 좋아해주는 사람에게 진심을 다하면 되는 것 같아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0070.xml,我覺得只要真心對待我喜歡的人，也真心對待喜歡我的人就好了
,PM 7:43,선우,근데 모두에게 좋은 사람이 되려고 하는 사람은 오히려 더 성숙한 사람일 수도 있는 거지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0070.xml,但想成為對所有人都好的人，反而也可能是更成熟的人吧
,PM 7:44,선우,근데 그렇지 못하는 사람들로 인해서 산처를 받게 되면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0071.xml,可是如果因為那些做不到的人而受傷的話
,PM 7:44,선우,그 마음이 무너지면 내 자신이 손해잖아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0071.xml,那份心意崩塌了，吃虧的是自己啊
,PM 7:44,선우,소문은 항상 부풀려지고 없는 얘기가 나오고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0071.xml,傳聞總是會被放大，也會出現不存在的話
,PM 7:45,선우,거기에 억울하고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0071.xml,因此感到委屈
,PM 7:45,선우,그런 적도 너무 많은데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0072.xml,那樣的時候也真的太多了
,PM 7:45,선우,적어도 내 사람들과 내 자신이 아니란 걸 알면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0072.xml,但至少只要我的人和我自己知道不是那樣
,PM 7:45,선우,그 후부터는 내가 컨트롤 할 수 없는 영역임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0072.xml,從那之後就是我無法控制的領域了
,PM 7:46,선우,그런 이후부터 나부터 소문은 믿지 않게 되더라고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0072.xml,那之後開始，我自己也變得不相信傳聞了
,PM 7:48,선우,내가 잘 알고 믿지 않는 남의 말을 함부로 믿고 말을 옮기는 것이 얼마나 무서운 일인지 알면 그러지 못하게 되더라구,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0073.xml,如果知道隨便相信、轉述自己不了解也不確信的別人的話，是多麼可怕的事，就不會那樣做了
,PM 7:48,선우,왜냐면 상처를 받는 대부분이 그런 인간관계에서 누가 저랬다더라 얘가 너 이렇게 얘기했다더라,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0073.xml,因為大多數受傷，都是在人際關係裡被『聽說誰那樣說』『他說你怎樣怎樣』
,PM 7:49,선우,이런 거에 휩쓸려서 상처가 나니까,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0073.xml,這種話捲進去才受傷的
,PM 7:49,선우,그냥 내가 듣고 보고 확인한 거 아니면 믿고 거르고 직접 확인하는 태도를 가지려고 노력하면 그로인한 상처도 줄고 그로인한 상처도 안 주게 됨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0074.xml,只要努力養成『不是我親耳聽到、親眼看到、親自確認的事，就先過濾掉並直接確認』的態度，就能減少因此受的傷，也不會因此傷害別人
,PM 7:49,선우,말은 파도 같은 거라서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0074.xml,話語就像海浪一樣
,PM 7:51,선우,휩쓸려와서 내가 상처 입어도 다시 언제 그랬냐는 듯 그런 말들은 파도 물 빠지듯 빠지고 결국 상처입은 나만 남음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0074.xml,就算被捲過來害我受傷，那些話也會像退潮一樣若無其事地消失，最後只剩受傷的我
,PM 7:52,선우,그러니까 휩쓸리며 살 필요 전혀! 없다! 이거지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0075.xml,所以根本完全！沒有必要被捲著活！就是這樣
,PM 7:52,선우,아이러니 하게도 정작 날 휩쓰는 사람들은 날 책임져 주지 않는 사람들임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0075.xml,諷刺的是，真正把我捲進去的人，都是不會對我負責的人
,PM 7:54,선우,그런 누군가의 생각없는 가벼운 언행들로 소중하게 감춰둔 자기 자신 마음에 상처 안 나게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0075.xml,為了不要因為某些人那些沒想太多、輕率的言行，讓自己珍藏在心裡的那份心受傷
,PM 7:55,선우,풍문에 귀기울일 필요 없다~!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0075.xml,沒有必要去聽那些風言風語～！
,PM 7:55,선우,"그저 내가
사랑해~ 라고 하는 것만",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0076.xml,"只要聽我說
我愛你～這句話"
,PM 7:55,선우,들어라 ~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0076.xml,就好了～
,PM 7:55,선우,이 말이야~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0076.xml,就是這個意思～
,PM 7:55,선우,근데 이건 뭐 내가 이랬다 저런 일이 있었다 해서 말하는 게 아니라,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0076.xml,但這也不是因為我發生了什麼、遇到什麼事才講的
,PM 7:55,선우,그냥 더비들도,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0077.xml,只是 DERBY 們也
,PM 7:56,선우,분명 인간관계에서 힘듦이 있을 텐데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0077.xml,在人際關係裡一定也會有辛苦的時候
,PM 7:56,선우,자기 자신에게 상처를 내지 않았으면 해서 하는 말이얌,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0077.xml,我是希望你們不要讓自己受傷，才說這些的唷
,PM 8:00,선우,그런데 가끔 가시가 안 쪽으로 나 있어서나를 찌르니까 그걸 차라리 밖으로 내보내는 사람들도 있단 말야 내가 다칠까봐 가시를 밖에 치는 거지 근데 그러는 방법이 결코 해결법은 아니라고 생각해 나는,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0078.xml,可是有時候刺是往裡長的，會刺傷自己，所以有些人乾脆把刺往外伸，因為怕自己受傷才把刺豎在外面。但我覺得那種方法絕對不是解決辦法
,PM 8:00,선우,간단한 일이 아니지만 간단하게 생각하는 게 중요한 듯,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0078.xml,雖然不是簡單的事，但簡單地去想好像很重要
,PM 8:01,선우,ㅇㅋ 내가 마음 먼저 줄게 그런데 너가 그럴 생각도 없어보이고 마음을 안주네? ㅇㅋ 우리뉴인연이 아닌가보다 다음~!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0078.xml,OK 我先付出真心，可是你看起來也沒有那個意思，也不給我真心？OK 看來我們不是這段緣分，下一位～！
,PM 8:01,선우,우리는*,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0078.xml,是我們*
,PM 8:01,선우,마음 줄게~! 오 너두 같나보네? ㅇㅋ 넌 내사람~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0079.xml,我會付出真心～！喔你也一樣嗎？OK 你就是我的人～
,PM 8:01,선우,예를 들면 살짝 요런 마인드 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0079.xml,舉例來說，就是稍微像這種心態ㅋ
,PM 8:03,선우,계산적으로 마음을 주라는 게 아니구 모두가 날 좋아할 수 없다는 걸 인지한 뒤에 그 상황마다 ㅇㅋ 그럴 수도 있지 이렇게 생각하는 게 도움이 되더라구,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0079.xml,不是要你算計著付出真心，而是先認知到不是所有人都會喜歡我之後，在每個狀況裡想著『OK，也可能會這樣吧』，這樣真的滿有幫助的
,PM 8:03,선우,울 더비들도 인간관계,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0079.xml,我們 DERBY 們的人際關係
,PM 8:03,선우,화이팅💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0080.xml,加油💕
,PM 8:04,선우,이상 중꼰의 인간관계 강의 마치겠습니다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0080.xml,以上，中階老害的人際關係講座到此結束
,PM 8:04,선우,다음 번엔,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0080.xml,下次呢
,PM 8:04,선우,자존감 강의로 찾아뵙겠습니다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0080.xml,我會帶著自尊感講座來見大家
,PM 8:04,선우,전 밥 먹으러 갈게요💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0081.xml,我要去吃飯了💕
,PM 8:05,선우,금방 봬요💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0081.xml,很快再見💕
,PM 8:05,선우,밥 챙기고 감기 개무서우니까 조심하고 손 잘 씻고 아무 거나 주워 먹지말고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0081.xml,記得吃飯，感冒超可怕所以要小心，手要洗乾淨，不要亂撿東西吃
,PM 8:05,선우,아무거나*,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0081.xml,是任何東西*
,PM 8:05,선우,빠이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0081.xml,掰
,PM 8:05,선우,💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0082.xml,💕
,PM 8:10,선우,맞다 그리고 혼자라고 생각하지 말고 절대 !,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0082.xml,對了，還有絕對不要覺得自己是一個人！
,PM 8:11,선우,적어도 나는 더비가 준 진심 외면하지 않는 사람이 될 테니,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0082.xml,至少我會成為不會無視 DERBY 給我的真心的人
,PM 8:11,선우,나도 진심으로 응원해주고 사랑해줘서 고맙고 나도 응원하고 사랑할게💕💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0082.xml,也謝謝你們真心替我加油、愛我，我也會替你們加油、愛你們的💕💕
,PM 8:15,선우,진실이 아닌 말들에 의해 부풀려진 말들에 의해 상처 받은 적이 있다면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0083.xml,如果曾經被不真實的話、被誇大的話傷害過
,PM 8:16,선우,적어도 나는 알아 더비가 그런 사람이 아니란 걸,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0083.xml,至少我知道 DERBY 不是那樣的人
,PM 8:16,선우,그러니까,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0083.xml,所以
,PM 8:16,선우,따뜻한 밤 되세요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0083.xml,祝你有個溫暖的夜晚
